[Measurement conditions]
Sample identification,3360-302
Comment,
Anode material,Co
K-Alpha1 wavelength,1.7890100
K-Alpha2 wavelength,1.7929000
Ratio K-Alpha2/K-Alpha1,0.500
Divergence slit,Fixed,0.76mm
Monochromator used,NO
Generator voltage, 40
Tube current,  8
File date and time,25/3ÔÂ/2025 04:48
Unit cell,
h k l, 0 0 0
Scan axis,Gonio
Scan range,19.998000000,89.999606480
Scan step size,0.0217329
No. of points, 3221
Scan type,CONTINUOUS
Time per step,60.945
[Scan points]
Angle, TimePerStep, Intensity, ESD
84.512054280, 60.945, 4519.0, 67.2235
84.533787160, 60.945, 4515.0, 67.1937
84.555520040, 60.945, 4374.0, 66.1362
84.577252920, 60.945, 4625.0, 68.0074
84.598985800, 60.945, 4502.0, 67.0969
84.620718680, 60.945, 4451.0, 66.7158
84.642451560, 60.945, 4540.0, 67.3795
84.664184440, 60.945, 4492.0, 67.0224
84.685917320, 60.945, 4528.0, 67.2904
84.707650200, 60.945, 4473.0, 66.8805
84.729383080, 60.945, 4317.0, 65.7039
84.751115960, 60.945, 4515.0, 67.1937
84.772848840, 60.945, 4486.0, 66.9776
84.794581720, 60.945, 4391.0, 66.2646
84.816314600, 60.945, 4351.0, 65.9621
84.838047480, 60.945, 4358.0, 66.0151
84.859780360, 60.945, 4568.0, 67.5870
84.881513240, 60.945, 4401.0, 66.3400
84.903246120, 60.945, 4463.0, 66.8057
84.924979000, 60.945, 4397.0, 66.3099
84.946711880, 60.945, 4565.0, 67.5648
84.968444760, 60.945, 4506.0, 67.1267
84.990177640, 60.945, 4616.0, 67.9412
85.011910520, 60.945, 4462.0, 66.7982
85.033643400, 60.945, 4367.0, 66.0833
85.055376280, 60.945, 4499.0, 67.0746
85.077109160, 60.945, 4478.0, 66.9179
85.098842040, 60.945, 4363.0, 66.0530
85.120574920, 60.945, 4357.0, 66.0076
85.142307800, 60.945, 4545.0, 67.4166
85.164040680, 60.945, 4424.0, 66.5132
85.185773560, 60.945, 4483.0, 66.9552
85.207506440, 60.945, 4453.0, 66.7308
85.229239320, 60.945, 4385.0, 66.2193
85.250972200, 60.945, 4643.0, 68.1396
85.272705080, 60.945, 4564.0, 67.5574
85.294437960, 60.945, 4490.0, 67.0075
85.316170840, 60.945, 4502.0, 67.0969
85.337903720, 60.945, 4521.0, 67.2384
85.359636600, 60.945, 4440.0, 66.6333
85.381369480, 60.945, 4480.0, 66.9328
85.403102360, 60.945, 4557.0, 67.5056
85.424835240, 60.945, 4632.0, 68.0588
85.446568120, 60.945, 4424.0, 66.5132
85.468301000, 60.945, 4491.0, 67.0149
85.490033880, 60.945, 4454.0, 66.7383
85.511766760, 60.945, 4477.0, 66.9104
85.533499640, 60.945, 4425.0, 66.5207
85.555232520, 60.945, 4394.0, 66.2873
85.576965400, 60.945, 4439.0, 66.6258
85.598698280, 60.945, 4624.0, 68.0000
85.620431160, 60.945, 4508.0, 67.1416
85.642164040, 60.945, 4444.0, 66.6633
85.663896920, 60.945, 4340.0, 65.8787
85.685629800, 60.945, 4563.0, 67.5500
85.707362680, 60.945, 4572.0, 67.6166
85.729095560, 60.945, 4519.0, 67.2235
85.750828440, 60.945, 4443.0, 66.6558
85.772561320, 60.945, 4564.0, 67.5574
85.794294200, 60.945, 4482.0, 66.9477
85.816027080, 60.945, 4478.0, 66.9179
85.837759960, 60.945, 4510.0, 67.1565
85.859492840, 60.945, 4663.0, 68.2862
85.881225720, 60.945, 4600.0, 67.8233
85.902958600, 60.945, 4516.0, 67.2012
85.924691480, 60.945, 4398.0, 66.3174
85.946424360, 60.945, 4509.0, 67.1491
85.968157240, 60.945, 4515.0, 67.1937
85.989890120, 60.945, 4473.0, 66.8805
86.011623000, 60.945, 4592.0, 67.7643
86.033355880, 60.945, 4618.0, 67.9559
86.055088760, 60.945, 4519.0, 67.2235
86.076821640, 60.945, 4379.0, 66.1740
86.098554520, 60.945, 4498.0, 67.0671
86.120287400, 60.945, 4431.0, 66.5658
86.142020280, 60.945, 4539.0, 67.3721
86.163753160, 60.945, 4525.0, 67.2681
86.185486040, 60.945, 4481.0, 66.9403
86.207218920, 60.945, 4485.0, 66.9701
86.228951800, 60.945, 4579.0, 67.6683
86.250684680, 60.945, 4380.0, 66.1816
86.272417560, 60.945, 4562.0, 67.5426
86.294150440, 60.945, 4533.0, 67.3276
86.315883320, 60.945, 4548.0, 67.4389
86.337616200, 60.945, 4503.0, 67.1044
86.359349080, 60.945, 4563.0, 67.5500
86.381081960, 60.945, 4531.0, 67.3127
86.402814840, 60.945, 4567.0, 67.5796
86.424547720, 60.945, 4394.0, 66.2873
86.446280600, 60.945, 4554.0, 67.4833
86.468013480, 60.945, 4464.0, 66.8132
86.489746360, 60.945, 4573.0, 67.6240
86.511479240, 60.945, 4573.0, 67.6240
86.533212120, 60.945, 4395.0, 66.2948
86.554945000, 60.945, 4395.0, 66.2948
86.576677880, 60.945, 4505.0, 67.1193
86.598410760, 60.945, 4545.0, 67.4166
86.620143640, 60.945, 4407.0, 66.3852
86.641876520, 60.945, 4463.0, 66.8057
86.663609400, 60.945, 4525.0, 67.2681
86.685342280, 60.945, 4444.0, 66.6633
86.707075160, 60.945, 4514.0, 67.1863
86.728808040, 60.945, 4525.0, 67.2681
86.750540920, 60.945, 4552.0, 67.4685
86.772273800, 60.945, 4477.0, 66.9104
86.794006680, 60.945, 4500.0, 67.0820
86.815739560, 60.945, 4522.0, 67.2458
86.837472440, 60.945, 4562.0, 67.5426
86.859205320, 60.945, 4538.0, 67.3647
86.880938200, 60.945, 4523.0, 67.2533
86.902671080, 60.945, 4423.0, 66.5056
86.924403960, 60.945, 4496.0, 67.0522
86.946136840, 60.945, 4511.0, 67.1640
86.967869720, 60.945, 4436.0, 66.6033
86.989602600, 60.945, 4472.0, 66.8730
87.011335480, 60.945, 4660.0, 68.2642
87.033068360, 60.945, 4526.0, 67.2756
87.054801240, 60.945, 4589.0, 67.7422
87.076534120, 60.945, 4520.0, 67.2309
87.098267000, 60.945, 4410.0, 66.4078
87.119999880, 60.945, 4575.0, 67.6387
87.141732760, 60.945, 4575.0, 67.6387
87.163465640, 60.945, 4472.0, 66.8730
87.185198520, 60.945, 4545.0, 67.4166
87.206931400, 60.945, 4590.0, 67.7495
87.228664280, 60.945, 4547.0, 67.4314
87.250397160, 60.945, 4546.0, 67.4240
87.272130040, 60.945, 4425.0, 66.5207
87.293862920, 60.945, 4419.0, 66.4756
87.315595800, 60.945, 4425.0, 66.5207
87.337328680, 60.945, 4592.0, 67.7643
87.359061560, 60.945, 4558.0, 67.5130
87.380794440, 60.945, 4398.0, 66.3174
87.402527320, 60.945, 4472.0, 66.8730
87.424260200, 60.945, 4587.0, 67.7274
87.445993080, 60.945, 4534.0, 67.3350
87.467725960, 60.945, 4500.0, 67.0820
87.489458840, 60.945, 4645.0, 68.1542
87.511191720, 60.945, 4482.0, 66.9477
87.532924600, 60.945, 4535.0, 67.3424
87.554657480, 60.945, 4574.0, 67.6314
87.576390360, 60.945, 4498.0, 67.0671
87.598123240, 60.945, 4421.0, 66.4906
87.619856120, 60.945, 4431.0, 66.5658
87.641589000, 60.945, 4502.0, 67.0969
87.663321880, 60.945, 4589.0, 67.7422
87.685054760, 60.945, 4438.0, 66.6183
87.706787640, 60.945, 4621.0, 67.9779
87.728520520, 60.945, 4443.0, 66.6558
87.750253400, 60.945, 4483.0, 66.9552
87.771986280, 60.945, 4512.0, 67.1714
87.793719160, 60.945, 4638.0, 68.1029
87.815452040, 60.945, 4456.0, 66.7533
87.837184920, 60.945, 4418.0, 66.4680
87.858917800, 60.945, 4510.0, 67.1565
87.880650680, 60.945, 4464.0, 66.8132
87.902383560, 60.945, 4536.0, 67.3498
87.924116440, 60.945, 4446.0, 66.6783
87.945849320, 60.945, 4551.0, 67.4611
87.967582200, 60.945, 4337.0, 65.8559
87.989315080, 60.945, 4548.0, 67.4389
88.011047960, 60.945, 4547.0, 67.4314
88.032780840, 60.945, 4466.0, 66.8281
88.054513720, 60.945, 4406.0, 66.3777
88.076246600, 60.945, 4587.0, 67.7274
88.097979480, 60.945, 4563.0, 67.5500
88.119712360, 60.945, 4563.0, 67.5500
88.141445240, 60.945, 4447.0, 66.6858
88.163178120, 60.945, 4486.0, 66.9776
88.184911000, 60.945, 4398.0, 66.3174
88.206643880, 60.945, 4561.0, 67.5352
88.228376760, 60.945, 4643.0, 68.1396
88.250109640, 60.945, 4471.0, 66.8655
88.271842520, 60.945, 4426.0, 66.5282
88.293575400, 60.945, 4570.0, 67.6018
88.315308280, 60.945, 4576.0, 67.6461
88.337041160, 60.945, 4495.0, 67.0448
88.358774040, 60.945, 4474.0, 66.8880
88.380506920, 60.945, 4536.0, 67.3498
88.402239800, 60.945, 4677.0, 68.3886
88.423972680, 60.945, 4569.0, 67.5944
88.445705560, 60.945, 4630.0, 68.0441
88.467438440, 60.945, 4484.0, 66.9627
88.489171320, 60.945, 4543.0, 67.4018
88.510904200, 60.945, 4530.0, 67.3053
88.532637080, 60.945, 4489.0, 67.0000
88.554369960, 60.945, 4443.0, 66.6558
88.576102840, 60.945, 4557.0, 67.5056
88.597835720, 60.945, 4467.0, 66.8356
88.619568600, 60.945, 4515.0, 67.1937
88.641301480, 60.945, 4341.0, 65.8863
88.663034360, 60.945, 4433.0, 66.5808
88.684767240, 60.945, 4482.0, 66.9477
88.706500120, 60.945, 4518.0, 67.2161
88.728233000, 60.945, 4567.0, 67.5796
88.749965880, 60.945, 4461.0, 66.7907
88.771698760, 60.945, 4486.0, 66.9776
88.793431640, 60.945, 4526.0, 67.2756
88.815164520, 60.945, 4498.0, 67.0671
88.836897400, 60.945, 4611.0, 67.9043
88.858630280, 60.945, 4565.0, 67.5648
88.880363160, 60.945, 4513.0, 67.1789
88.902096040, 60.945, 4488.0, 66.9925
88.923828920, 60.945, 4418.0, 66.4680
88.945561800, 60.945, 4521.0, 67.2384
88.967294680, 60.945, 4485.0, 66.9701
88.989027560, 60.945, 4483.0, 66.9552
89.010760440, 60.945, 4466.0, 66.8281
89.032493320, 60.945, 4442.0, 66.6483
89.054226200, 60.945, 4539.0, 67.3721
89.075959080, 60.945, 4506.0, 67.1267
89.097691960, 60.945, 4528.0, 67.2904
89.119424840, 60.945, 4474.0, 66.8880
89.141157720, 60.945, 4463.0, 66.8057
89.162890600, 60.945, 4514.0, 67.1863
89.184623480, 60.945, 4550.0, 67.4537
89.206356360, 60.945, 4532.0, 67.3201
89.228089240, 60.945, 4484.0, 66.9627
89.249822120, 60.945, 4519.0, 67.2235
89.271555000, 60.945, 4447.0, 66.6858
89.293287880, 60.945, 4485.0, 66.9701
89.315020760, 60.945, 4491.0, 67.0149
89.336753640, 60.945, 4413.0, 66.4304
89.358486520, 60.945, 4554.0, 67.4833
89.380219400, 60.945, 4649.0, 68.1836
89.401952280, 60.945, 4596.0, 67.7938
89.423685160, 60.945, 4506.0, 67.1267
89.445418040, 60.945, 4504.0, 67.1118
89.467150920, 60.945, 4569.0, 67.5944
89.488883800, 60.945, 4411.0, 66.4154
89.510616680, 60.945, 4460.0, 66.7832
89.532349560, 60.945, 4529.0, 67.2978
89.554082440, 60.945, 4479.0, 66.9253
89.575815320, 60.945, 4386.0, 66.2269
89.597548200, 60.945, 4484.0, 66.9627
89.619281080, 60.945, 4514.0, 67.1863
89.641013960, 60.945, 4493.0, 67.0298
89.662746840, 60.945, 4551.0, 67.4611
89.684479720, 60.945, 4396.0, 66.3023
89.706212600, 60.945, 4526.0, 67.2756
89.727945480, 60.945, 4439.0, 66.6258
89.749678360, 60.945, 4512.0, 67.1714
89.771411240, 60.945, 4554.0, 67.4833
89.793144120, 60.945, 4454.0, 66.7383
89.814877000, 60.945, 4558.0, 67.5130
89.836609880, 60.945, 4478.0, 66.9179
89.858342760, 60.945, 4466.0, 66.8281
89.880075640, 60.945, 4508.0, 67.1416
89.901808520, 60.945, 4492.0, 67.0224
89.923541400, 60.945, 4588.0, 67.7348
89.945274280, 60.945, 4507.0, 67.1342
89.967007160, 60.945, 4618.0, 67.9559
89.988740040, 60.945, 4445.0, 66.6708
